#V1 V2 V3
2148 442.0629678 4829.302077
2149 443.2160189 4829.307202
2150 443.1820732 4829.405675
2151 443.2961856 4829.492453
2152 443.4401059 4829.535553
2153 443.5591657 4829.549321
2154 443.4402414 4829.608968
2155 443.407923 4829.642339
2156 443.51615 4829.558236
2157 443.4242225 4829.527579
2158 443.2770583 4829.482618
2159 443.1783329 4829.392823
2160 443.0979651 4829.393505
2161 442.978474 4829.291559
2162 443.0991242 4829.178355
2163 443.1859537 4829.206607
2164 444.7625918 4829.142225
2165 444.6515962 4829.186901
2166 444.5390855 4829.233592
2167 444.4735992 4829.394294
2168 444.5240565 4829.48473
2169 444.535471 4829.606145
2170 444.52186 4829.745759
2171 444.5441854 4829.703591
2172 444.5394482 4829.589451
2173 444.5003039 4829.461825
2174 444.4771211 4829.361611
2175 444.5639215 4829.24105
2176 444.6740848 4829.203265
2177 444.7995387 4829.170021
2178 444.6370009 4829.198018
2179 444.4906639 4829.311185
2180 444.5229276 4829.436092
2181 444.5473904 4829.68135
2182 444.5457927 4829.7028
2183 444.5133765 4829.539798
2184 444.5014863 4829.370739
2185 444.6630344 4829.203912
2188 407.1350259 4826.180182
2189 407.285362 4826.126116
2190 407.3082022 4826.107694
2191 407.2594032 4826.251886
2192 407.1770035 4826.231809
2194 408.2364117 4825.061099
2195 408.1766394 4825.036923
2196 408.140241 4825.062415
2197 408.1125581 4825.181762
2198 408.0086473 4825.119092
2199 408.0762232 4825.211807
2200 408.1978285 4825.204366
2201 408.2300578 4825.216589
2202 416.9609042 4826.293072
2203 416.8437151 4826.205995
2204 416.7462853 4826.169326
2205 416.6732896 4826.039161
2206 416.5798715 4825.955236
2207 416.436536 4825.980568
2208 416.5141332 4825.909068
2209 416.511772 4825.790688
2210 416.541909 4825.649245
2211 416.5989294 4825.565561
2212 416.594067 4825.564177
2213 416.4965025 4825.28392
2214 416.5254841 4825.412965
2215 416.565994 4825.540533
2216 416.5290334 4825.698279
2217 416.5289262 4825.832462
2218 416.486434 4825.954288
2219 416.6082236 4825.994983
2220 416.6921927 4826.098352
2221 416.8008831 4826.189976
2222 416.9224818 4826.254893
2224 415.4330858 4826.013135
2225 415.3497953 4826.067614
2226 415.2722905 4826.145348
2227 415.1095334 4826.115637
2228 414.9934278 4826.154541
2229 415.0025403 4826.312934
2230 415.0007364 4826.444585
2231 414.9730548 4826.350075
2232 414.9575013 4826.193207
2233 414.8325769 4826.179685
2234 414.7574355 4826.061563
2235 414.7655024 4826.080011
2236 414.8548603 4826.185845
2237 415.0264129 4826.13224
2238 415.1652321 4826.120708
2239 415.3009856 4826.128546
2240 415.3455026 4826.085774
2241 416.5284648 4825.483795
2242 416.5369746 4825.36939
2243 416.4468966 4825.301643
2244 416.3292408 4825.302109
2245 416.2284089 4825.246496
2246 416.0946833 4825.182519
2247 415.9596168 4825.147109
2248 415.8456818 4825.077447
2249 415.9473519 4825.141487
2250 416.0916717 4825.193554
2251 416.1338484 4825.227572
2252 416.1831644 4825.244839
2253 416.2941626 4825.267335
2254 416.3256765 4825.307708
2255 426.5505357 4822.19036
2256 426.6174116 4822.070447
2257 426.5494408 4821.957229
2258 426.5750551 4821.846654
2259 426.669865 4821.746652
2260 426.7480303 4821.683377
2261 426.7052829 4821.549445
2262 426.6313279 4821.458284
2263 426.551103 4821.348087
2264 426.4924065 4821.219218
2265 426.5100349 4821.161379
2266 426.5835334 4821.032841
2267 426.6551544 4820.939314
2268 426.6809755 4820.906376
2269 426.594521 4821.010507
2270 426.5258124 4821.148544
2271 426.4875105 4821.229602
2272 426.5599735 4821.339105
2273 426.6101289 4821.477731
2274 426.7038602 4821.552348
2275 426.7589214 4821.674483
2276 426.6847133 4821.782034
2277 426.6371581 4821.881186
2278 426.6006671 4822.001987
2279 426.5383788 4822.098191
2280 426.4963976 4822.174735
2281 427.8054671 4822.847855
2282 427.8411935 4822.737065
2283 427.8503256 4822.587019
2284 427.8499397 4822.438297
2285 427.7722087 4822.34672
2286 427.6642681 4822.240807
2287 427.6728123 4822.133975
2288 427.6838163 4822.015453
2289 427.5569953 4821.904969
2290 427.4457725 4821.832751
2291 427.4748902 4821.783342
2292 427.5744891 4821.871459
2293 427.7198068 4821.958974
2294 427.7317122 4822.066808
2295 427.7499967 4822.219447
2296 427.8748298 4822.303632
2297 427.9366545 4822.411153
2298 427.904964 4822.506904
2299 427.9227734 4822.660882
2300 427.8958131 4822.78324
2301 427.8494791 4822.846605
2302 428.718283 4821.576213
2303 428.699314 4821.418026
2304 428.699195 4821.239312
2305 428.7065375 4821.116499
2306 428.5489004 4820.972669
2307 428.5031828 4820.754011
2308 428.5002182 4820.634862
2309 428.4876685 4820.716078
2310 428.5278663 4820.863931
2311 428.5368715 4820.973686
2312 428.6615724 4821.112756
2313 428.7028543 4821.226278
2314 428.6753123 4821.379516
2315 428.6902854 4821.480877
2316 428.699522 4821.528984
2317 428.6975995 4821.363063
2318 428.706754 4821.235899
2319 428.644376 4821.091279
2320 428.5383806 4820.971226
2321 428.5305042 4820.861238
2322 428.5120159 4820.771577
2323 428.4906556 4820.655068
2324 428.5363684 4820.630034
2325 428.4971535 4820.741746
2326 428.5331584 4820.882868
2327 428.5766869 4821.032575
2328 428.7141527 4821.110754
2329 428.708824 4821.217773
2330 428.6882939 4821.384599
2331 428.6799154 4821.402126
2332 435.9729623 4821.602677
2333 436.0543285 4821.629003
2334 436.1312559 4821.545413
2335 436.113728 4821.452393
2336 436.1377317 4821.317215
2337 436.2210106 4821.212796
2338 436.3279345 4821.105044
2339 436.4148158 4820.996484
2340 436.5697941 4820.919937
2341 436.513245 4820.92969
2342 436.4823935 4820.914098
2343 436.3612365 4821.029646
2346 436.0467695 4821.615746
2349 436.1007625 4821.456848
2350 436.7339509 4822.272324
2351 436.6996158 4822.16069
2352 436.6542906 4822.100251
2353 436.6618479 4822.053531
2354 436.6736767 4821.980002
2355 436.726585 4821.859104
2356 436.7853478 4821.836448
2357 436.8146822 4821.863051
2358 436.8894874 4821.922659
2359 436.9498404 4822.043602
2360 436.8982441 4822.106618
2361 436.7901923 4822.22248
2363 411.5003744 4816.971139
2364 411.2928604 4817.017859
2365 411.209551 4817.144588
2366 411.098634 4817.194927
2367 411.2337033 4817.265344
2368 411.1627951 4817.375693
2369 411.234686 4817.315317
2370 411.3078507 4817.179725
2371 411.2638767 4817.186747
2372 411.1386964 4817.191732
2373 411.2032214 4817.155112
2374 411.2979737 4817.025456
2375 411.3974532 4817.064133
2377 411.9668808 4816.726534
2378 412.1017187 4816.661679
2379 412.1907595 4816.594425
2380 412.2201241 4816.477521
2381 412.2431535 4816.513432
2382 412.3506227 4816.60045
2383 412.4446792 4816.638769
2384 412.3187819 4816.577094
2385 412.2021346 4816.592389
2386 412.0889127 4816.659403
2387 412.0334991 4816.707113
2388 413.3901589 4816.359392
2389 413.5295276 4816.362376
2390 413.6534264 4816.388665
2391 413.7489204 4816.394439
2392 413.5384778 4816.360373
2393 413.4440547 4816.33104
2394 413.3713 4816.339196
2396 418.8716903 4816.676729
2397 418.7983759 4816.799352
2398 418.8300568 4816.952253
2399 418.8299629 4817.085212
2400 418.8809368 4817.242435
2401 418.8766512 4817.349674
2402 418.8631668 4817.451692
2403 418.8148286 4817.646768
2404 418.8320825 4817.549036
2405 418.7988103 4817.525334
2406 418.7203625 4817.663793
2407 418.7423668 4817.591328
2408 418.8346919 4817.490579
2409 418.8549936 4817.323721
2410 418.7959102 4817.18459
2411 418.7685527 4817.061627
2412 418.7754683 4816.911148
2413 418.8018928 4816.755768
2414 418.8447627 4816.716819
2415 420.6766315 4816.527918
2416 420.6877494 4816.641083
2417 420.7610657 4816.783394
2418 420.7674957 4816.903723
2419 420.793985 4816.942287
2420 420.7461409 4816.827444
2421 420.7161959 4816.67407
2422 420.6674476 4816.61311
2423 420.5873208 4816.64771
2424 420.4920451 4816.611403
2425 420.5951309 4816.501
2426 420.6434263 4816.502874
2427 420.6447399 4816.511411
2428 421.5843359 4817.642793
2429 421.4445687 4817.685632
2430 421.3782573 4817.607988
2431 421.4219955 4817.566491
2432 421.4237536 4817.467836
2433 421.3726821 4817.359247
2434 421.2493413 4817.279384
2435 421.16043 4817.274538
2436 421.1278761 4817.387327
2437 421.1925346 4817.288935
2438 421.3232626 4817.329835
2439 421.4100616 4817.410016
2440 421.4526223 4817.516816
2441 421.5022083 4817.505241
2442 421.5503214 4817.492128
2443 421.5445653 4817.539291
2444 421.5412689 4817.527
2445 443.2252245 4817.482533
2446 443.1872458 4817.5897
2447 443.1390949 4817.602657
2448 443.0390071 4817.534643
2449 443.0136734 4817.41646
2450 443.0144011 4817.559619
2451 442.98075 4817.680967
2452 442.9888357 4817.738431
2453 443.0751545 4817.631631
2454 443.2014322 4817.670992
2455 443.2360188 4817.516317
2457 443.5345905 4819.522445
2458 443.4378203 4819.566352
2459 443.4536742 4819.673732
2460 443.4796608 4819.756036
2461 443.5833126 4819.829469
2462 443.5873912 4819.805111
2463 443.6935363 4819.780897
2464 443.7469047 4819.610962
2465 443.7606688 4819.498114
2466 443.8042685 4819.357917
2468 444.7812116 4819.155011
2469 444.7202901 4819.019344
2470 444.6402573 4818.91871
2471 444.51824 4818.823643
2472 444.4537391 4818.744874
2473 444.3112541 4818.736057
2474 444.3734409 4818.62281
2475 444.5246905 4818.596459
2476 444.6378016 4818.561541
2477 444.6616063 4818.419291
2478 444.7136735 4818.342338
2479 444.7076772 4818.261864
2480 444.6699894 4818.387013
2481 444.6533962 4818.54131
2482 444.5424177 4818.599645
2483 444.4064155 4818.642085
2484 444.4111568 4818.775659
2485 444.4680872 4818.90658
2486 444.4287069 4819.050847
2487 444.4632921 4819.147967
2488 444.6463768 4819.210431
2489 444.7169886 4819.217403
2490 446.8937893 4813.45578
2491 446.8293131 4813.546807
2492 446.8089504 4813.549411
2493 446.8052636 4813.584425
2494 446.7787866 4813.724243
2495 446.8084723 4813.837073
2496 446.8324457 4813.902634
2497 446.8307451 4813.799912
2498 446.7845986 4813.712535
2499 446.8088976 4813.604166
2500 446.6898247 4813.500707
2501 446.6000987 4813.385577
2502 446.7262888 4813.386243
2503 446.9177494 4813.386176
2504 447.0415071 4813.283244
2505 447.0718134 4813.187157
2507 447.8177896 4815.338324
2508 447.8555155 4815.343918
2509 447.7991117 4815.40111
2510 447.7119665 4815.487639
2511 447.6809322 4815.593836
2512 447.5752522 4815.667184
2513 447.5009258 4815.685867
2514 447.6830143 4815.580826
2515 447.6891725 4815.457607
2516 447.7157745 4815.332452
2517 447.7837024 4815.343142
2518 448.4896649 4814.60612
2519 448.4960252 4814.612958
2520 448.6261287 4814.610298
2521 448.6492549 4814.482619
2522 448.5418351 4814.480107
2523 448.5486474 4814.419081
2524 448.7177529 4814.42923
2525 448.8489303 4814.471659
2526 448.9671298 4814.402568
2527 449.0295496 4814.304359
2528 449.0775799 4814.185379
2529 449.026365 4814.161443
2530 448.9802034 4814.249423
2531 448.9547269 4814.28138
2532 399.4923025 4811.738246
2533 399.5218414 4811.863108
2534 399.576875 4811.993699
2535 399.7065039 4812.10163
2536 399.6295397 4812.215303
2537 399.647367 4812.352781
2538 399.675686 4812.493879
2539 399.6933916 4812.645022
2540 399.6687445 4812.473321
2541 399.6445098 4812.323942
2542 399.6516852 4812.186314
2543 399.681692 4812.082004
2544 399.5921459 4812.024686
2545 399.5449176 4811.885647
2546 399.4877765 4811.700657
2548 400.6797445 4812.100323
2549 400.6401909 4812.216765
2550 400.6187312 4812.374819
2551 400.6547158 4812.510365
2552 400.751818 4812.384077
2553 400.8277045 4812.300536
2554 400.9113068 4812.328854
2555 401.0160518 4812.413848
2556 401.0488431 4812.569438
2557 401.0330914 4812.725518
2558 401.006248 4812.881095
2560 401.4335901 4812.552023
2561 401.5407676 4812.626992
2562 401.6487685 4812.725278
2563 401.7309222 4812.860155
2564 401.7136733 4812.997815
2565 401.7297032 4813.153763
2566 401.7002061 4813.261499
2567 401.7585749 4813.419162
2568 401.7425569 4813.557916
2569 401.6606578 4813.683745
2570 401.617528 4813.805011
2571 401.5420008 4813.796339
2572 401.6272754 4813.663683
2573 401.6819836 4813.559577
2574 401.709675 4813.450201
2575 401.6906872 4813.274524
2576 401.7285845 4813.1159
2577 401.7097995 4812.970768
2578 401.7291629 4812.822746
2579 401.6389583 4812.707314
2580 401.4986161 4812.594172
2582 407.7617573 4813.435254
2583 407.7795246 4813.385691
2584 407.7639074 4813.285045
2585 407.804386 4813.198293
2586 407.7696824 4813.110016
2587 407.8438079 4813.063792
2588 407.9129363 4813.178702
2589 407.9857594 4813.250353
2590 407.9031571 4813.339235
2591 407.8577208 4813.382955
2592 408.7212607 4812.742491
2593 408.7393249 4812.696259
2594 408.7694375 4812.631537
2595 408.6676276 4812.576155
2596 408.5311755 4812.579672
2597 408.6961778 4812.587209
2598 408.637665 4812.633989
2599 408.562126 4812.719878
2600 408.6182155 4812.798761
2602 409.8989609 4812.824831
2603 409.6288136 4812.487661
2606 409.3019541 4812.189364
2609 409.5074204 4812.365438
2610 409.5931289 4812.54179
2611 409.6628955 4812.603614
2612 409.7906266 4812.704206
2613 409.8742528 4812.792282
2614 409.9392198 4812.858616
2615 410.1277022 4812.84388
2616 410.3456736 4812.783327
2618 416.1116424 4813.171582
2619 415.9397687 4813.090751
2620 415.9805004 4813.10024
2621 415.8164341 4813.055303
2622 415.6761147 4812.994523
2623 415.5351959 4812.995844
2624 415.4841351 4813.117557
2625 415.5608115 4813.077275
2626 415.5780621 4813.078724
2627 415.6458301 4813.082874
2628 415.7169494 4813.147963
2629 415.6240643 4813.147237
2630 415.4929103 4813.120557
2631 415.581485 4813.119446
2632 415.6915 4813.176606
2633 415.5845443 4813.085974
2634 415.4578587 4813.080232
2635 415.5590022 4812.978106
2636 415.7022218 4812.99253
2637 415.8383329 4813.059695
2638 415.9750558 4813.098309
2639 416.0379577 4813.127515
2640 416.5710412 4812.645489
2641 416.4829744 4812.642359
2642 416.3714803 4812.655183
2643 416.2501867 4812.725779
2644 416.3611177 4812.739396
2645 416.4664122 4812.761748
2646 416.4307461 4812.925916
2647 416.3412654 4813.056207
2648 416.3154901 4813.163049
2649 416.2713363 4813.158044
2650 416.3621968 4813.11304
2651 416.3754124 4813.017573
2652 416.4673517 4812.896249
2653 416.4500687 4812.735626
2654 416.3158646 4812.737292
2655 416.2660479 4812.680485
2656 416.4590464 4812.60489
2657 416.5441692 4812.625051
2658 416.6903978 4812.640347
2659 416.8123597 4812.6234
2660 416.9390525 4812.530755
2661 417.0023548 4812.487322
2662 417.2489671 4812.381878
2663 417.321594 4812.557373
2664 417.3773113 4812.456056
2665 417.4882182 4812.467582
2666 417.3913009 4812.475211
2667 417.331814 4812.52648
2668 417.3953849 4812.61034
2669 417.4679331 4812.628
2670 417.5232732 4812.64776
2671 417.6286704 4812.692011
2672 417.502254 4812.63591
2673 417.3660821 4812.60259
2674 417.3098285 4812.462326
2676 408.1555856 4804.397306
2677 408.2264763 4804.558738
2678 408.3101898 4804.644575
2679 408.2955292 4804.716308
2680 408.1860759 4804.822652
2681 408.0549153 4804.780116
2682 407.9153584 4804.727923
2683 408.0387753 4804.77867
2684 408.1791435 4804.837075
2685 408.3114452 4804.880264
2686 408.2734077 4804.775479
2687 408.3541513 4804.696407
2688 408.2285359 4804.561265
2690 408.801904 4806.173675
2691 408.6954278 4806.151566
2692 408.7040133 4806.031819
2693 408.6730745 4805.977921
2694 408.6717742 4805.845867
2695 408.6389626 4805.731456
2696 408.6683345 4805.603542
2697 408.7935334 4805.607959
2698 408.8859821 4805.670358
2699 408.9611663 4805.689894
2700 408.8040987 4805.670575
2701 408.70449 4805.707688
2702 408.6642082 4805.82542
2703 408.6153282 4805.960041
2704 408.7087639 4806.035754
2705 408.8055174 4806.081432
2706 408.8233457 4806.142173
2707 409.9432097 4806.125587
2708 409.9040825 4805.924615
2709 410.0619994 4805.649704
2712 409.9690396 4805.317268
2713 410.0198401 4805.354801
2714 410.1721768 4805.438413
2715 410.013461 4805.520391
2716 410.048963 4805.649989
2717 409.9714909 4805.786646
2718 409.8924304 4805.889003
2719 409.8755619 4806.032962
2720 409.9588394 4806.089056
2721 419.6135574 4806.921203
2722 419.5797148 4806.840078
2723 419.5780122 4806.72436
2724 419.5862281 4806.625519
2725 419.5881382 4806.554742
2726 419.6036339 4806.455148
2727 419.5543054 4806.365877
2728 419.60485 4806.203664
2729 419.660218 4806.303637
2730 419.6885872 4806.421481
2731 419.7974535 4806.341991
2732 419.6946404 4806.39253
2733 419.689795 4806.352823
2734 419.6039143 4806.199899
2735 419.5506027 4806.347372
2736 419.5751133 4806.44027
2737 419.5735944 4806.55747
2738 419.4919794 4806.735049
2739 419.4782491 4806.880608
2740 419.6128261 4806.920989
2742 420.963887 4806.712878
2743 420.963958 4806.546046
2744 421.072652 4806.416153
2745 421.1127869 4806.344153
2746 421.1027009 4806.180995
2747 420.9635583 4806.242157
2748 420.9657912 4806.149274
2749 421.0325506 4806.047862
2750 421.0782834 4805.96269
2751 421.0084731 4806.038813
2752 421.0109006 4806.02479
2753 420.9247708 4806.117988
2754 420.9293837 4806.255997
2755 421.0246681 4806.204788
2756 421.1084254 4806.248126
2757 421.112549 4806.275291
2758 421.5789393 4806.847987
2759 421.6623438 4806.722396
2760 421.7148831 4806.623377
2761 421.6513026 4806.489717
2762 421.5329635 4806.389794
2763 421.5408556 4806.27452
2764 421.6267763 4806.162783
2765 421.742891 4806.091572
2766 421.8067677 4805.963988
2767 421.7052312 4805.895856
2768 421.8094532 4805.853218
2769 421.8030338 4805.956256
2770 421.7282002 4806.095741
2771 421.6033167 4806.178939
2772 421.5250437 4806.2867
2773 421.5524015 4806.417891
2774 421.6633249 4806.541781
2775 421.6949783 4806.680587
2776 421.5949846 4806.793265
2778 431.364999 4805.202086
2779 431.3677253 4805.295022
2780 431.4498963 4805.315624
2781 431.4782058 4805.359875
2783 431.0593588 4805.695899
2785 431.1859519 4805.649514
2786 431.0966601 4805.684745
2787 431.1206024 4805.761249
2788 431.0346067 4805.849427
2789 430.8855743 4805.910483
2790 430.9124782 4806.007171
2791 430.8793274 4805.925208
2792 430.815764 4805.815346
2793 430.8513077 4805.735457
2794 430.9723058 4805.807413
2796 432.4597996 4805.506369
2797 432.4298076 4805.633176
2799 432.37665 4806.042438
2800 432.374892 4806.044788
2801 432.2733481 4806.319811
2803 432.3776304 4806.487922
2805 432.5936141 4806.887495
2808 432.8497483 4807.142286
2809 432.788708 4807.078141
2810 432.7965832 4806.925789
2811 432.8953161 4806.814849
2813 433.2118521 4805.204226
2814 433.1693782 4805.339816
2815 433.0902091 4805.490763
2816 433.1043238 4805.47674
2817 433.0122522 4805.616599
2818 432.9837745 4805.725616
2819 433.0152953 4805.85803
2820 433.129292 4805.76538
2821 433.2417321 4805.695183
2822 433.3288031 4805.557043
2823 433.3801298 4805.440249
2824 433.4115817 4805.303548
2825 433.3792418 4805.210681
2826 443.3341648 4805.951349
2827 443.2728999 4805.839911
2828 443.1606212 4805.767664
2829 443.2807017 4805.8143
2830 443.3865645 4805.836291
2831 443.423414 4805.923723
2832 443.2998646 4806.022941
2833 443.212843 4806.093754
2834 443.1504002 4806.150256
2835 443.1100289 4806.269768
2836 443.0279502 4806.129297
2837 442.9950335 4806.057383
2838 443.1635361 4806.056185
2840 443.7690009 4805.570317
2841 443.8186553 4805.435516
2842 443.8288967 4805.391338
2843 443.8479176 4805.487473
2844 443.7979782 4805.607504
2845 443.773147 4805.63059
2846 445.3995195 4806.31428
2847 445.3449291 4806.372475
2848 445.250763 4806.492854
2849 445.1710148 4806.583574
2850 445.2122002 4806.560138
2851 445.2761968 4806.463993
2852 445.3361072 4806.392982
2853 445.3928347 4806.358759
2854 445.4968127 4806.289726
2855 445.5831612 4806.203177
2856 445.6248876 4806.155972
2857 408.3409382 4794.421995
2858 408.2319706 4794.553095
2859 408.1354956 4794.588058
2860 408.0558395 4794.565035
2861 408.0357142 4794.469005
2862 407.9862832 4794.377706
2863 408.0060841 4794.246589
2864 408.0927314 4794.246413
2865 408.1633216 4794.174923
2866 408.258987 4794.271485
2867 408.3547238 4794.193548
2868 408.4459755 4794.311943
2869 408.5060689 4794.400214
2870 408.4441508 4794.381056
2872 408.9461136 4794.321199
2873 408.9208069 4794.460494
2874 408.9334702 4794.352359
2875 408.9518151 4794.328897
2876 409.076398 4794.259802
2877 409.2122149 4794.181228
2878 409.3292311 4794.158668
2879 409.3761862 4794.053962
2880 409.3569996 4793.917596
2881 409.2781945 4793.770477
2882 409.1760331 4793.7032
2883 408.9974633 4793.698376
2884 408.9913355 4793.652917
2885 409.070318 4793.70384
2886 409.2409898 4793.742984
2887 409.2988929 4793.843842
2888 409.3891946 4793.867849
2889 409.4811504 4793.93071
2890 409.5476252 4794.035899
2891 409.4292011 4794.099017
2892 409.2560392 4794.151872
2893 409.1546515 4794.19033
2894 409.0942366 4794.216687
2895 410.1970272 4794.856437
2896 410.192735 4794.76519
2897 410.104925 4794.68327
2898 410.0977054 4794.609946
2899 410.1054347 4794.495436
2900 410.1849309 4794.390638
2901 410.1793211 4794.25509
2902 410.1073327 4794.198174
2903 410.1509941 4794.297007
2904 410.0741985 4794.476968
2905 410.0709234 4794.603081
2906 410.1207292 4794.743263
2907 410.1526284 4794.811818
2908 431.6273848 4794.99246
2909 431.5485051 4794.892409
2910 431.5803424 4794.824115
2911 431.5899578 4794.756156
2912 431.5975162 4794.74153
2913 431.5436266 4794.714641
2914 431.4934644 4794.647286
2915 431.5097152 4794.722203
2916 431.4804778 4794.839007
2917 431.4881941 4794.952328
2919 432.5757912 4793.332406
2920 432.5359554 4793.316143
2921 432.5252315 4793.249499
2922 432.5776437 4793.184226
2923 432.506708 4793.141061
2924 432.4177674 4793.106851
2925 432.4037852 4793.152971
2926 432.4862446 4793.269657
2927 432.5045732 4793.342222
2928 432.8405576 4794.301491
2929 433.0275948 4794.388937
2930 433.1088964 4794.341597
2931 433.4817628 4794.370136
2933 433.6161703 4794.410689
2934 433.4924377 4794.391578
2935 433.4033745 4794.367463
2936 433.2188912 4794.374054
2937 433.0422058 4794.381684
2938 432.8728062 4794.379584
2939 432.8494513 4794.323061
