#V1 V2 V3
3233 444.7995387 4829.170021
3234 444.6370009 4829.198018
3236 444.4906639 4829.311185
3237 444.5229276 4829.436092
3239 444.5473904 4829.68135
3240 444.5457927 4829.7028
3241 444.5133765 4829.539798
3243 444.5014863 4829.370739
3245 444.6630344 4829.203912
3248 407.1248125 4826.206539
3249 407.2061343 4826.14865
3250 407.2832626 4826.108594
3251 407.3192177 4826.080882
3252 407.2931128 4826.172775
3253 407.2567751 4826.28958
3254 407.1770035 4826.231809
3256 408.2364117 4825.061099
3257 408.1587371 4825.09793
3258 408.2056039 4825.028863
3259 408.146776 4824.997009
3260 408.1556784 4825.128186
3261 408.1125581 4825.181762
3262 408.0086473 4825.119092
3263 408.0202817 4825.184248
3264 408.0970569 4825.223408
3265 408.194687 4825.204965
3266 408.2300578 4825.216589
3267 416.9609042 4826.293072
3268 416.8794283 4826.233989
3269 416.8124202 4826.19572
3270 416.7363579 4826.169671
3271 416.6958395 4826.099418
3272 416.6689383 4826.026885
3273 416.5975236 4825.952684
3274 416.5577179 4825.926964
3275 416.436536 4825.980568
3276 416.5057031 4825.925945
3277 416.5329531 4825.864069
3278 416.5115619 4825.773807
3279 416.5413432 4825.655694
3280 416.5811632 4825.597994
3281 416.594067 4825.564177
3283 416.4965025 4825.28392
3284 416.4948973 4825.284717
3285 416.5254841 4825.412965
3286 416.5273704 4825.486697
3287 416.5862228 4825.576271
3288 416.5510786 4825.633358
3289 416.5143682 4825.759221
3290 416.5330621 4825.859847
3291 416.486434 4825.954288
3292 416.5385786 4825.978743
3293 416.6082236 4825.994983
3294 416.6921927 4826.098352
3295 416.7304217 4826.166302
3296 416.8008831 4826.189976
3297 416.9224818 4826.254893
3299 415.4330858 4826.013135
3300 415.3675217 4825.99419
3301 415.3497953 4826.067614
3302 415.2722905 4826.145348
3303 415.1597486 4826.127665
3304 415.0709592 4826.104684
3305 414.9981348 4826.150038
3306 414.9938791 4826.247507
3307 415.0025403 4826.312934
3308 414.9978899 4826.423849
3309 414.9957057 4826.391664
3310 415.021549 4826.296476
3311 414.9883358 4826.243357
3312 414.9065348 4826.191965
3313 414.7988547 4826.150233
3314 414.7766104 4826.096309
3315 414.7159 4826.05276
3316 414.7977653 4826.153468
3317 414.8548603 4826.185845
3318 414.9621524 4826.17793
3319 415.0264129 4826.13224
3320 415.1652321 4826.120708
3321 415.2407476 4826.147635
3322 415.3009856 4826.128546
3323 415.3611982 4825.998602
3325 416.5284648 4825.483795
3326 416.521846 4825.419119
3327 416.5249938 4825.328107
3328 416.4806222 4825.286228
3329 416.4132642 4825.318057
3330 416.3203063 4825.298
3331 416.2631494 4825.254171
3332 416.1485775 4825.223611
3333 416.0640182 4825.184347
3334 416.0023865 4825.163902
3335 415.9004903 4825.120414
3336 415.8486096 4825.085519
3337 415.9201658 4825.124499
3338 416.0374188 4825.162575
3339 416.0916717 4825.193554
3340 416.1467886 4825.222633
3341 416.0788273 4825.206155
3342 416.1831644 4825.244839
3343 416.2941626 4825.267335
3344 416.3256765 4825.307708
3345 416.4020447 4825.305534
3346 426.5138249 4822.239078
3347 426.6010125 4822.129717
3348 426.6178397 4822.035677
3349 426.5911504 4821.966548
3350 426.5397811 4821.886582
3351 426.596467 4821.839422
3352 426.6606055 4821.756972
3353 426.7334333 4821.730298
3354 426.7579468 4821.666608
3355 426.710136 4821.594376
3356 426.6843537 4821.519572
3357 426.610693 4821.455399
3358 426.5592304 4821.367214
3359 426.5134437 4821.266194
3360 426.4619544 4821.220107
3361 426.5100349 4821.161379
3362 426.5563994 4821.122996
3363 426.5835334 4821.032841
3364 426.6447449 4820.955422
3365 426.6963739 4820.888326
3366 426.6384619 4820.949826
3367 426.594521 4821.010507
3368 426.5406792 4821.08196
3369 426.457654 4821.17417
3370 426.436377 4821.216055
3371 426.5203709 4821.293776
3372 426.5769993 4821.351803
3373 426.6101289 4821.477731
3374 426.6577939 4821.499425
3375 426.7218133 4821.605689
3376 426.7611077 4821.652689
3377 426.7232281 4821.735407
3378 426.656795 4821.829767
3379 426.6331532 4821.869567
3380 426.6069813 4821.914393
3381 426.5987306 4822.068763
3382 426.5383788 4822.098191
3383 426.4963976 4822.174735
3384 426.4894904 4822.230125
3385 427.7917628 4822.880547
3386 427.8292514 4822.768405
3387 427.8458554 4822.704804
3388 427.8536965 4822.607531
3389 427.8588592 4822.509065
3390 427.8451294 4822.426686
3391 427.7722087 4822.34672
3392 427.7274417 4822.278114
3393 427.6424172 4822.222272
3394 427.6430403 4822.167617
3395 427.7019989 4822.045913
3396 427.6515878 4821.978591
3397 427.5762971 4821.926754
3398 427.5101189 4821.880928
3399 427.4457725 4821.832751
3400 427.4263049 4821.765762
3401 427.5182282 4821.831302
3402 427.5744891 4821.871459
3403 427.6588368 4821.946524
3404 427.7118888 4822.011485
3405 427.7317122 4822.066808
3406 427.7155519 4822.186718
3407 427.8207079 4822.26656
3408 427.8748298 4822.303632
3409 427.9367269 4822.410374
3410 427.9308082 4822.461087
3411 427.8950412 4822.583429
3412 427.9227734 4822.660882
3413 427.9205626 4822.71833
3414 427.8494791 4822.846605
3416 428.718283 4821.576213
3417 428.699314 4821.418026
3418 428.699195 4821.239312
3420 428.7065375 4821.116499
3422 428.5489004 4820.972669
3424 428.5031828 4820.754011
3426 428.5017054 4820.622739
3427 428.4876685 4820.716078
3428 428.5155705 4820.817079
3429 428.5239374 4820.93517
3430 428.5519163 4821.020731
3431 428.6285024 4821.08023
3432 428.6829909 4821.151404
3433 428.7028543 4821.226278
3434 428.6942767 4821.346882
3435 428.6742383 4821.438174
3436 428.705021 4821.575132
3437 428.699522 4821.528984
3438 428.6682523 4821.429907
3439 428.6975995 4821.363063
3440 428.7075399 4821.256662
3441 428.6895585 4821.153555
3442 428.6261517 4821.071924
3443 428.557418 4821.029003
3444 428.532413 4820.92675
3445 428.5295311 4820.822928
3446 428.5212586 4820.812464
3447 428.5016896 4820.727591
3448 428.4906556 4820.655068
3449 428.5390183 4820.590465
3450 428.5173146 4820.684773
3451 428.5124542 4820.81278
3452 428.5331584 4820.882868
3453 428.5367631 4820.978685
3454 428.5994711 4821.039997
3455 428.6565373 4821.110366
3456 428.683672 4821.147065
3457 428.708824 4821.217773
3458 428.6921833 4821.332354
3459 428.6799154 4821.402126
3460 428.6792281 4821.481994
3461 435.952746 4821.626194
3462 436.0149468 4821.565846
3463 436.0697584 4821.628856
3464 436.1205594 4821.559065
3465 436.1355499 4821.487172
3466 436.1126292 4821.413307
3467 436.1356142 4821.349445
3468 436.1713556 4821.259028
3469 436.2514288 4821.165747
3470 436.3255213 4821.106178
3471 436.3817522 4821.020344
3472 436.4638431 4820.986024
3473 436.5343509 4820.948594
3474 436.5518065 4820.923217
3475 436.4651043 4820.991233
3476 436.4823935 4820.914098
3477 436.4392768 4820.977149
3478 436.3612365 4821.029646
3482 436.0467695 4821.615746
3486 436.1007625 4821.456848
3487 436.749281 4822.261739
3488 436.7099368 4822.192914
3489 436.6803005 4822.15132
3490 436.6562141 4822.132887
3491 436.6453039 4822.0468
3492 436.6640347 4822.028408
3493 436.6547353 4821.976071
3494 436.7039043 4821.93851
3495 436.7511403 4821.867203
3496 436.795322 4821.831801
3497 436.8225543 4821.849649
3498 436.8146958 4821.864495
3499 436.8877935 4821.914344
3500 436.9368643 4821.952202
3501 436.9498404 4822.043602
3502 436.9027719 4822.10702
3503 436.8596865 4822.147188
3504 436.7901923 4822.22248
3506 411.5003744 4816.971139
3507 411.3256863 4817.011539
3508 411.2913217 4817.042205
3509 411.2203631 4817.112232
3510 411.1232415 4817.166388
3511 411.1204622 4817.219187
3512 411.2175795 4817.256671
3513 411.2271383 4817.319304
3514 411.153895 4817.387474
3515 411.234686 4817.315317
3516 411.2883984 4817.243629
3517 411.2862093 4817.194117
3518 411.2701431 4817.177556
3519 411.1940631 4817.184114
3520 411.1172203 4817.194126
3521 411.1629424 4817.166419
3522 411.2286728 4817.098571
3523 411.2979737 4817.025456
3524 411.3974532 4817.064133
3526 411.9177171 4816.745061
3527 412.0546909 4816.701393
3528 412.1017187 4816.661679
3529 412.1868443 4816.598031
3530 412.2673158 4816.543219
3531 412.2201241 4816.477521
3532 412.2431535 4816.513432
3533 412.2996668 4816.574677
3534 412.3821015 4816.589821
3535 412.4455311 4816.64209
3536 412.3751688 4816.591466
3537 412.2940516 4816.559533
3538 412.2021346 4816.592389
3539 412.1526872 4816.626468
3540 412.0536825 4816.692298
3541 411.9765761 4816.719743
3543 413.3771576 4816.360781
3544 413.4408432 4816.376845
3545 413.5295276 4816.362376
3546 413.6299011 4816.382858
3547 413.7136167 4816.390781
3548 413.6944446 4816.383918
3549 413.6316837 4816.376837
3550 413.4945169 4816.356383
3551 413.4354221 4816.332595
3552 413.3713 4816.339196
3554 418.8716903 4816.676729
3555 418.8315785 4816.729863
3556 418.8169962 4816.874992
3557 418.8300568 4816.952253
3558 418.8281071 4817.031918
3559 418.8420202 4817.206693
3560 418.8862016 4817.249924
3561 418.8766512 4817.349674
3562 418.8631668 4817.451692
3564 418.8148286 4817.646768
3566 418.8016064 4817.495755
3567 418.8245583 4817.501698
3568 418.7515244 4817.61321
3569 418.7163731 4817.668173
3570 418.7240933 4817.658083
3571 418.7423668 4817.591328
3572 418.8191574 4817.49632
3573 418.85265 4817.370734
3574 418.8549936 4817.323721
3575 418.7959102 4817.18459
3576 418.7863016 4817.105288
3577 418.7530943 4817.013496
3578 418.7754683 4816.911148
3579 418.7780794 4816.826033
3580 418.8018928 4816.755768
3581 418.8447627 4816.716819
3582 420.6787284 4816.527449
3583 420.6748332 4816.608579
3584 420.6877494 4816.641083
3585 420.7344154 4816.717508
3586 420.7530915 4816.840913
3587 420.7903432 4816.941997
3588 420.7835179 4816.966625
3589 420.7673467 4816.891062
3590 420.7486694 4816.794981
3591 420.7200519 4816.678801
3592 420.7163796 4816.703392
3593 420.637556 4816.608464
3594 420.60507 4816.637504
3595 420.5130453 4816.657362
3596 420.5003101 4816.57865
3597 420.5601133 4816.52796
3598 420.6344641 4816.48343
3599 420.6465261 4816.50517
3600 420.6852402 4816.489941
3601 421.5897996 4817.632954
3602 421.5541103 4817.69224
3603 421.4445687 4817.685632
3604 421.3775433 4817.622992
3605 421.3748127 4817.555379
3606 421.4386739 4817.54086
3607 421.437808 4817.480557
3608 421.4091638 4817.423133
3609 421.3475381 4817.345435
3610 421.2693422 4817.288924
3611 421.2294499 4817.272286
3612 421.1565834 4817.284358
3613 421.1375273 4817.376106
3614 421.1882146 4817.354963
3615 421.2153817 4817.299886
3616 421.2841274 4817.301858
3617 421.3708565 4817.362157
3618 421.3953457 4817.472167
3619 421.4526223 4817.516816
3620 421.4793223 4817.567043
3621 421.5022083 4817.505241
3622 421.5617269 4817.478778
3623 421.5688024 4817.5309
3624 421.5508627 4817.538551
3625 421.5658894 4817.551483
3626 443.2338967 4817.466022
3627 443.1782577 4817.511363
3628 443.1981494 4817.607711
3629 443.1623771 4817.621897
3630 443.0749431 4817.558884
3631 443.0372391 4817.516776
3632 443.0205962 4817.432062
3633 443.0021898 4817.473201
3634 443.0098803 4817.579427
3635 442.9954357 4817.65874
3636 442.9407755 4817.752388
3637 443.0224369 4817.735258
3638 443.0615964 4817.662955
3639 443.150172 4817.660318
3640 443.2401684 4817.634457
3641 443.2332189 4817.54855
3642 443.2360188 4817.516317
3643 443.5558511 4819.532818
3644 443.4574933 4819.512875
3645 443.4508838 4819.591788
3646 443.4387183 4819.653865
3647 443.4612038 4819.704212
3648 443.5024889 4819.751068
3649 443.5352008 4819.806771
3650 443.5665669 4819.817725
3651 443.5960938 4819.831028
3652 443.6692094 4819.799871
3653 443.7468792 4819.714143
3654 443.7469047 4819.610962
3655 443.7613905 4819.497442
3656 443.7858982 4819.441926
3657 443.8042685 4819.357917
3659 444.7883852 4819.162505
3660 444.7337449 4819.092871
3661 444.7202901 4819.019344
3662 444.6458232 4818.927216
3663 444.5668989 4818.882885
3664 444.5134646 4818.81302
3665 444.4645054 4818.746896
3666 444.3784126 4818.754827
3667 444.345095 4818.733111
3668 444.3703634 4818.641606
3669 444.4416908 4818.607252
3670 444.5246905 4818.596459
3671 444.6378016 4818.561541
3672 444.6431236 4818.471644
3673 444.6688218 4818.392465
3674 444.6547652 4818.344267
3675 444.7172089 4818.280778
3676 444.7076772 4818.261864
3677 444.6699894 4818.387013
3678 444.663756 4818.474251
3679 444.6533962 4818.54131
3680 444.5424177 4818.599645
3681 444.4745284 4818.619753
3682 444.3540032 4818.696163
3683 444.3968291 4818.763227
3684 444.4673865 4818.821731
3685 444.4527042 4818.952244
3686 444.4384701 4819.019557
3687 444.4339458 4819.127329
3688 444.5126733 4819.177436
3689 444.5781332 4819.20644
3690 444.7169886 4819.217403
3691 444.7460543 4819.204058
3692 446.9054772 4813.440361
3693 446.8525584 4813.50975
3694 446.8362956 4813.529647
3695 446.8089504 4813.549411
3696 446.8208828 4813.646943
3697 446.8051299 4813.58798
3698 446.8102131 4813.678569
3699 446.7984536 4813.756519
3700 446.8231486 4813.85195
3701 446.8325356 4813.893526
3702 446.8693332 4813.872577
3703 446.8564607 4813.799265
3704 446.8061898 4813.752903
3705 446.8072911 4813.667042
3706 446.7705188 4813.558266
3707 446.6898247 4813.500707
3708 446.6058525 4813.437954
3709 446.6036363 4813.372665
3710 446.7262888 4813.386243
3711 446.797761 4813.382124
3712 446.9177494 4813.386176
3713 446.9559924 4813.353221
3714 447.0592876 4813.250451
3715 447.1057465 4813.171675
3717 447.8786765 4815.337853
3718 447.778093 4815.339299
3719 447.8845826 4815.338251
3720 447.8179921 4815.395743
3721 447.7734709 4815.452287
3722 447.6995326 4815.490068
3723 447.6935133 4815.53754
3724 447.6321744 4815.645972
3725 447.5460459 4815.675519
3726 447.5009258 4815.685867
3727 447.6277849 4815.643007
3728 447.6830143 4815.580826
3729 447.6905677 4815.52268
3730 447.6916781 4815.384618
3731 447.7157745 4815.332452
3732 447.8615843 4815.344427
3734 448.4765634 4814.606109
3735 448.4991899 4814.624928
3736 448.5250531 4814.622842
3737 448.6054991 4814.630558
3738 448.6164409 4814.52774
3739 448.6320979 4814.459871
3740 448.534677 4814.47472
3741 448.494105 4814.435935
3742 448.5874314 4814.403791
3743 448.6678753 4814.400289
3744 448.7824628 4814.451839
3745 448.8489303 4814.471659
3746 448.9373426 4814.409902
3747 449.0177768 4814.373086
3748 449.0254965 4814.27107
3749 449.0775799 4814.185379
3750 449.0800042 4814.120943
3751 449.0178944 4814.164284
3752 449.0091357 4814.225214
3753 448.9243334 4814.294161
3754 448.9061635 4814.308404
3755 399.4923025 4811.738246
3756 399.5014051 4811.800539
3757 399.5549729 4811.9196
3758 399.576875 4811.993699
3759 399.6506805 4812.086243
3760 399.7065039 4812.10163
3761 399.6306325 4812.207178
3762 399.6389394 4812.275926
3763 399.6635243 4812.421634
3764 399.675686 4812.493879
3765 399.6992143 4812.54696
3766 399.6915217 4812.60095
3767 399.6871563 4812.519702
3768 399.6560544 4812.398196
3769 399.6445098 4812.323942
3770 399.6357174 4812.249758
3771 399.703866 4812.136438
3772 399.681692 4812.082004
3773 399.5921459 4812.024686
3774 399.5580164 4811.92833
3775 399.5013702 4811.830755
3776 399.4939948 4811.770324
3777 399.4979718 4811.640853
3779 400.6794106 4812.077667
3780 400.6419332 4812.15931
3781 400.6182998 4812.252301
3782 400.6214434 4812.35023
3783 400.6228996 4812.448961
3784 400.6689769 4812.500713
3785 400.721838 4812.436283
3786 400.7830334 4812.333297
3787 400.8602951 4812.33216
3788 400.9113068 4812.328854
3789 400.976923 4812.350217
3790 401.0160518 4812.413848
3791 401.0488431 4812.569438
3792 401.0401988 4812.64199
3793 401.0330914 4812.725518
3794 401.0228449 4812.804648
3795 400.9677927 4812.912652
3796 400.9428661 4812.928792
3797 401.3844291 4812.504755
3798 401.4855053 4812.588477
3799 401.5407676 4812.626992
3800 401.6487685 4812.725278
3801 401.7009826 4812.78239
3802 401.7309222 4812.860155
3803 401.7136733 4812.997815
3804 401.7196336 4813.073598
3805 401.7297032 4813.153763
3806 401.7002061 4813.261499
3807 401.7336516 4813.352321
3808 401.7585749 4813.419162
3809 401.745858 4813.523543
3810 401.7031891 4813.621141
3811 401.652552 4813.699304
3812 401.617528 4813.805011
3813 401.5679448 4813.88316
3814 401.5420008 4813.796339
3815 401.5845546 4813.7354
3816 401.6272754 4813.663683
3817 401.681584 4813.559916
3818 401.709675 4813.450201
3819 401.7056361 4813.350841
3820 401.6906872 4813.274524
3821 401.7285845 4813.1159
3822 401.71619 4813.037213
3823 401.7097995 4812.970768
3824 401.7291629 4812.822746
3825 401.696711 4812.772454
3826 401.6389583 4812.707314
3827 401.5729856 4812.650071
3828 401.4986161 4812.594172
3829 401.4356045 4812.551439
3830 407.7633392 4813.450339
3831 407.7595807 4813.441726
3832 407.7945866 4813.35716
3833 407.757811 4813.30068
3834 407.7510802 4813.240456
3835 407.7970883 4813.185286
3836 407.7572245 4813.092414
3837 407.8181885 4813.107241
3838 407.8652774 4813.071829
3839 407.9077048 4813.151115
3840 407.9280466 4813.254252
3841 407.9828677 4813.263722
3842 407.9031571 4813.339235
3843 407.8199862 4813.427792
3845 408.7238757 4812.75634
3846 408.800453 4812.705207
3847 408.7219597 4812.68061
3848 408.749798 4812.669014
3849 408.7171856 4812.585036
3850 408.6114464 4812.568142
3851 408.5274035 4812.581945
3852 408.6165787 4812.56474
3853 408.7223694 4812.591409
3854 408.637665 4812.633989
3855 408.5550087 4812.648551
3856 408.562126 4812.719878
3857 408.6286025 4812.771183
3858 408.6182155 4812.798761
3859 409.8989609 4812.824831
3861 409.6288136 4812.487661
3866 409.3019541 4812.189364
3869 409.5074204 4812.365438
3871 409.5931289 4812.54179
3872 409.5945564 4812.545659
3873 409.6628955 4812.603614
3874 409.7236166 4812.666781
3875 409.8371436 4812.758122
3876 409.8742528 4812.792282
3877 409.9392198 4812.858616
3878 410.1277022 4812.84388
3880 410.3456736 4812.783327
3883 416.1116424 4813.171582
3884 415.9989298 4813.111895
3885 415.9397687 4813.090751
3886 415.9805004 4813.10024
3887 415.8932984 4813.075226
3888 415.8164341 4813.055303
3889 415.7105236 4813.009421
3890 415.5904608 4812.977046
3891 415.5351959 4812.995844
3892 415.4615044 4813.074188
3893 415.5250869 4813.09294
3894 415.5802869 4813.120683
3895 415.5588856 4813.072078
