#V1 V2 V3
1 444.769372017033 4795.81604859109
2 444.696940975988 4795.74533765034
3 444.613896678048 4795.74557198427
4 444.513537285113 4795.75072484427
5 444.549812425623 4795.67435008531
6 444.612677765968 4795.40806373294
7 444.599886790738 4795.52000801693
8 444.615299368808 4795.47079246188
9 444.67608983634 4795.27760274454
10 444.585537472954 4795.28278538747
11 444.53974144661 4795.23673616382
12 444.585715440292 4795.2351382415
13 444.593083130838 4795.15422469299
14 444.662330577757 4795.24139779442
15 444.677034783771 4794.76759764918
16 444.761454630631 4795.2727968007
17 444.792415709603 4795.1905805326
18 444.844786055919 4795.11785249109
19 444.764159876414 4795.04754070821
20 444.707783342686 4794.96725843619
21 444.677713332126 4794.89042680448
22 444.670504318542 4794.79230676515
23 444.662654967481 4794.70518712252
24 444.60836269543 4794.64221431604
25 444.584738920598 4794.56044366384
26 444.601454519598 4794.50166619349
27 444.59254492613 4794.51317843931
28 444.554768498598 4794.5754601094
29 444.527204335506 4794.67630800783
30 444.53648581744 4794.69044797408
31 444.586580958879 4794.78566255823
32 444.639603111066 4794.84220396345
33 444.749940392966 4795.80010304941
34 444.637977615104 4795.05023664236
35 444.680210745803 4795.10686652542
36 444.716653339783 4795.21929712471
37 444.706375200133 4795.33133169273
38 444.684328482765 4795.27342616281
39 444.601727203314 4795.18969390076
40 444.57122117226 4795.27768259214
41 444.506713780014 4795.28409703408
42 444.512466735011 4795.39233560111
43 444.453999786482 4795.45278841939
44 444.517450147107 4795.52545844251
45 444.591665758861 4795.52629474795
46 444.724947210978 4795.56974174497
47 444.782616890559 4795.62024892833
48 444.824016722996 4795.7145365648
49 444.805903407292 4795.78076617908
50 445.887617169116 4796.0665737885
51 445.84629241408 4796.06068463652
52 445.905452107804 4796.05565829408
53 445.925280098392 4796.00996453548
54 445.872008566218 4795.89943917759
55 445.896123876251 4795.93356463506
56 445.830429272274 4795.84157513731
57 445.808915279741 4795.73734899524
58 445.780551035476 4795.78044591704
59 445.826858251162 4795.85137715305
60 445.867285043705 4795.91724684538
61 445.924318841959 4795.98098503659
62 445.8566098508 4796.08325879138
63 445.880666905496 4796.0289793112
64 445.858637134675 4795.99194962349
65 445.778939846403 4795.97426198655
66 445.698474204742 4795.92148584212
67 445.654539172623 4795.88352184661
68 445.576918551728 4795.82172826605
69 445.506392345173 4795.78508955795
70 445.468758001351 4795.76440173216
71 445.464215405805 4795.68369619733
72 445.48822120657 4795.60309404183
73 445.483033099851 4795.50262467509
74 445.485061318433 4795.42208840307
75 445.430879313815 4795.38120961373
76 445.368497661256 4795.31929559345
77 445.432159473203 4795.27835589949
78 445.471438446866 4795.20074047714
79 445.487145653063 4795.25781096746
80 445.560921568906 4795.23389466461
81 445.621884082346 4795.2100820198
82 445.598464170541 4795.27313110938
83 445.692674241469 4795.32957205537
84 445.743613601059 4795.38091870661
85 445.810552491109 4795.43513638803
86 445.874645004511 4795.508813293
87 445.887584640067 4795.61588464456
88 445.875360641122 4795.72015840023
89 445.903728039126 4795.75858132272
90 445.970403624063 4795.81091458184
91 445.895347903633 4795.97855093228
93 443.602829106635 4795.5612218761
94 443.615525750993 4795.57633174153
95 443.648391816158 4795.56895022776
96 443.648680587153 4795.58416339326
97 443.658446731013 4795.60773847149
98 443.660519785236 4795.63271030021
99 443.653043669845 4795.65043143558
100 443.715676402151 4795.58482803742
101 443.704761356389 4795.56936999323
102 443.659062199098 4795.5549786466
103 443.68948919204 4795.55661368797
104 443.612856587821 4795.52848600407
105 443.634449676077 4795.53086072101
106 443.646438185531 4795.52909503113
107 443.643334815106 4795.50701940743
108 443.666640265689 4795.46173416065
109 443.642404999198 4795.42450768997
110 443.642370470436 4795.36186872222
111 443.685977932888 4795.36839192738
112 443.671994987408 4795.4327023147
113 443.669762574437 4795.51535139062
114 443.676877637039 4795.55172073152
115 443.873795813406 4781.87466972828
116 443.882549488852 4781.92113166666
117 443.807558304378 4781.96250976592
118 443.7511987345 4781.93765386596
119 443.711215315656 4781.93754036048
120 443.814038660671 4781.9304709376
121 443.708106453477 4781.95466934131
122 443.674631003791 4781.9357330425
123 443.634203966462 4781.98015877128
124 443.61433363291 4782.00453455834
125 443.613505488446 4782.07128856811
126 443.588207388387 4782.117255108
127 443.536267895271 4782.13534462416
128 443.514458865449 4782.20016272776
129 443.425159089156 4782.2792023539
130 443.413797546725 4782.3591491843
131 443.472409832583 4782.36199361551
132 443.483954653721 4782.32358189641
133 443.536177010344 4782.23207880392
134 443.554472735397 4782.1649576585
135 443.556619317689 4782.07109400015
136 443.555555499743 4782.02123681587
137 443.580649583876 4781.98004744218
138 443.584907928451 4781.95457935319
139 443.592247732157 4781.92830829477
140 445.029490278874 4781.85634786867
141 444.963463354881 4781.88164805542
142 444.870669492751 4781.9231583707
143 444.839471487972 4781.99426741773
144 444.80904561276 4782.04027084669
145 444.802333460823 4782.05431884524
146 444.825847834509 4782.09799669726
147 444.826066197959 4782.10488063411
148 444.850900171864 4782.15099118273
149 444.905093167642 4782.2100800676
150 444.902318186914 4782.25874674193
151 444.846099536704 4782.20034066464
152 444.87218773252 4782.22078630171
153 444.889957426549 4782.25762522312
154 444.902395238737 4782.24819543555
155 444.899709651695 4782.29786092877
156 444.914122637923 4782.38181647267
157 444.941789174327 4782.3965855329
158 444.934019587225 4782.42052629607
159 444.915115924304 4782.46432588884
160 444.929510168493 4782.41556511426
161 444.90260610176 4782.35447797656
162 444.89292671827 4782.26304309676
163 444.935280383528 4782.19484254779
164 444.938903776872 4782.11040777931
165 444.978825511526 4782.13318517327
166 444.974620048778 4782.06536167558
167 445.072278621345 4781.98238818658
168 445.064731467661 4781.88305069162
169 445.043577678827 4781.90010263061
170 445.034160895131 4781.91139574447
171 445.914557798356 4781.93854525243
172 445.98240799536 4781.97876494541
173 446.011009612616 4782.07049511635
174 446.053889031408 4782.10802619421
175 446.050462987252 4782.18834936641
176 446.006944620447 4782.2647704294
177 445.954625646379 4782.28684255041
178 445.914721305486 4782.34746507212
179 445.891862452592 4782.41583745049
180 445.834727516282 4782.46560267714
181 445.900600815795 4782.46219083829
182 445.885467446551 4782.46997434
183 445.891981201601 4782.56354574577
184 445.868023988622 4782.65713751476
185 445.805025682586 4782.72538562088
186 445.749955012081 4782.7279348316
187 445.685117029263 4782.68769345459
188 445.709878649598 4782.70537634814
189 445.710248245412 4782.6906024621
190 445.727658920108 4782.66280964412
191 445.765117503777 4782.63219154004
192 445.760497620181 4782.51139550582
193 445.793162751074 4782.45016335891
194 445.79665807456 4782.42992265558
195 445.810251305785 4782.37161911611
196 445.862563410812 4782.27735720625
197 445.901325711672 4782.19575321719
