#V1 V2 V3
1 444.696940975988 4795.74533765034
2 444.511514595218 4795.74141217997
3 444.599886790738 4795.52000801693
4 444.579086932325 4795.31715638615
5 444.553978883911 4795.27182634001
6 444.662330577757 4795.24139779442
7 444.792415709603 4795.1905805326
8 444.764159876414 4795.04754070821
9 444.675774105326 4794.82180625157
10 444.594991063326 4794.60400722418
11 444.621762377868 4794.51516081941
12 444.534780751181 4794.69023980803
13 444.799341647494 4795.67220078736
14 444.637977615104 4795.05023664236
15 444.726125818688 4795.27686109468
16 444.601727203314 4795.18969390076
17 444.530456406235 4795.37064218507
18 444.517450147107 4795.52545844251
19 444.782616890559 4795.62024892833
20 444.7978098886 4795.6733238935
21 445.873673643698 4795.99616085092
22 445.896421461714 4795.90990605932
23 445.869401823624 4795.8776918661
24 445.809132925233 4795.80509505068
25 445.924318841959 4795.98098503659
26 445.906109924932 4796.02633267623
27 445.729335288734 4795.94722698589
28 445.561045534246 4795.81441467537
29 445.466119588456 4795.70866982552
30 445.489348851967 4795.50135216344
31 445.359384906131 4795.33580627105
32 445.490025275747 4795.22258115463
33 445.612909507674 4795.20349035238
34 445.69611513195 4795.33387588479
35 445.874645004511 4795.508813293
36 445.879038293601 4795.72368299438
37 445.970403624063 4795.81091458184
38 443.62062903789 4795.56584938214
39 443.63081557428 4795.59119792357
40 443.657890537434 4795.62862285638
41 443.714399970611 4795.57761958035
42 443.63642650184 4795.53450933479
43 443.665480669582 4795.54659557142
44 443.683377830717 4795.40684116742
45 443.687568813874 4795.3841495758
46 443.671994987408 4795.4327023147
47 443.887948743649 4781.90576084199
48 443.7511987345 4781.93765386596
49 443.708106453477 4781.95466934131
50 443.627354270133 4781.97732796918
51 443.592221455065 4782.11133563082
52 443.483368930487 4782.21397032598
53 443.433493495869 4782.36287245994
54 443.536177010344 4782.23207880392
55 443.542657790678 4782.00446270727
56 443.559919636186 4781.9595622219
57 444.981749588605 4781.88183331403
58 444.814741422387 4782.01112696857
59 444.825847834509 4782.09799669726
60 444.892181182504 4782.1910823794
61 444.846099536704 4782.20034066464
62 444.889957426549 4782.25762522312
63 444.886796295452 4782.36893278388
64 444.951329869662 4782.43082579426
65 444.904701921747 4782.34235547796
66 444.948301745581 4782.1570878788
67 444.974620048778 4782.06536167558
68 445.064731467661 4781.88305069162
69 445.057933236912 4781.85634020711
70 445.970282886861 4781.96642258135
71 446.028170413075 4782.14399136347
72 445.970344170643 4782.28105363621
73 445.875754829096 4782.42373978188
74 445.895662905126 4782.45434488766
75 445.8519177601 4782.65493347924
76 445.710727462135 4782.67938161059
77 445.719530883764 4782.71340665808
78 445.763852225346 4782.56523267104
79 445.789834369265 4782.41998167635
80 445.892439687371 4782.23302884
81 445.881431500311 4782.00355639801
82 445.860050704029 4781.99228740628
83 455.377131637943 4796.23051345806
84 455.312541113329 4796.03980577777
85 455.272182078039 4795.88403347687
86 455.170841827426 4795.69234829707
87 455.072609196885 4795.51763611132
88 455.234637677787 4795.41816460284
89 455.269242254472 4795.36518273802
90 455.265106834086 4795.24248932151
91 455.280281265125 4795.34200947749
92 455.884684680219 4795.91999750185
93 455.971957506426 4795.77260903771
94 456.172031415635 4795.8116259355
95 456.358000479722 4795.71347027102
96 456.360962829601 4795.53131395018
97 456.437882595845 4795.32280486493
98 456.402087082807 4795.0913656539
99 456.409683420012 4794.83499222602
100 456.347094717145 4794.72577984319
101 456.131841280051 4794.94018171301
102 456.209502898969 4795.09738336043
103 456.266733154798 4795.2812609233
104 456.254445963973 4795.36285775832
105 456.352477062904 4795.12056050466
106 456.433327520144 4795.32072403465
107 456.435947499084 4795.53893858702
108 456.286139562568 4795.77490525933
109 456.156560015216 4795.87702898301
110 455.964516111807 4796.00010711709
111 456.028949772812 4796.18193701504
112 456.004616345206 4796.26838826932
113 448.894853590591 4815.89726831941
114 449.040609841349 4815.70124466227
115 449.023687481906 4815.63417870751
116 448.874648023522 4815.54712378953
117 448.817904100045 4815.5711007379
118 448.833118000486 4815.54077548131
119 448.696823888059 4815.55636240233
120 448.603471791447 4815.57251257367
121 448.425675109491 4815.49024079233
122 448.349862892448 4815.52658495866
123 448.389129056258 4815.406333826
124 448.324350107741 4815.43692937166
125 448.250865126833 4815.34475482534
126 448.230588325852 4815.31581176657
127 448.241421965475 4815.22087914932
128 448.349804595491 4814.99203084572
129 448.439946527236 4814.86194954748
130 448.526419885194 4814.72756606649
131 448.480172976728 4814.85586623395
132 448.28205754542 4815.04730585509
133 448.2038270878 4815.25337709749
134 448.342306405949 4815.42701784524
135 448.510972204545 4815.52035270893
136 448.654366765531 4815.57689992024
137 448.843194164275 4815.50471394664
138 448.998505132507 4815.52286059932
139 449.019482898794 4815.64487275652
140 448.928191979387 4815.78339608041
141 448.886251318738 4815.90377539806
143 457.256435747579 4796.23438328593
144 457.322136817406 4796.05705165071
145 457.35548234101 4795.85360339098
146 457.265564735005 4795.66348165949
147 457.296191138593 4795.45316473286
148 457.184751353741 4795.2465209581
149 456.938563643325 4795.20165876662
150 457.145544123155 4795.2923030931
151 457.281765332569 4795.48046516446
152 457.211947155386 4795.58452396965
153 457.086151403245 4795.65939625009
154 457.186270994966 4795.85900225397
155 457.358437436338 4795.94942880318
156 457.329553690894 4796.16595395166
157 457.404882170859 4796.22956086364
158 447.955257916158 4815.32781964302
159 448.082335354161 4815.2386528735
160 447.904409055056 4815.1416240333
161 447.748555338972 4815.02388147359
162 447.777984254993 4815.02298673463
163 447.709228287727 4814.85403548065
164 447.767298748176 4814.78183683106
165 447.869047131734 4814.98196443086
166 447.991262406145 4815.16294329449
167 448.041015752752 4815.20754033673
168 405.217780923199 4831.80393839345
169 405.199121654355 4832.02470438165
170 405.238355274378 4831.82675271758
171 405.210423463715 4831.68884838328
172 405.198178699384 4832.00938812644
173 405.338171345942 4832.26701116125
174 405.363756727055 4832.34196450374
175 405.403493816179 4832.38505903094
176 405.395335218096 4832.60700920675
177 405.444192369807 4832.81615689319
178 405.596095478421 4832.88477374054
179 405.524814209464 4832.86411787382
180 405.375332679043 4832.91555035569
181 405.439182610023 4832.75846391253
182 405.39701927798 4832.50923141141
183 405.403718778417 4832.42382418949
184 420.989548360487 4829.4215284509
185 420.853646402793 4829.31938651356
186 420.827947442794 4829.38478091119
187 420.643741279411 4829.47704268106
188 420.631458446045 4829.48251981422
189 420.553120655144 4829.50510797761
190 420.426864569779 4829.59046885038
191 420.450758188947 4829.56374891543
192 420.561898998967 4829.50355992163
193 420.772751670554 4829.47407230511
194 421.002699679439 4829.43492475265
196 420.801706853363 4829.04230872552
197 420.672475400178 4828.9386474548
198 420.501484941855 4828.83270680599
199 420.359621747974 4828.78751644207
200 420.55508426051 4828.88094503455
201 420.736376065727 4829.01186847796
202 420.783271001137 4829.03941644433
203 418.907834740682 4816.63652889546
204 418.790114985088 4816.81833461384
205 418.805039297671 4816.87580249946
206 418.763254477151 4817.09157057602
207 418.83213224636 4817.3655393027
208 418.804430683101 4817.55559012145
209 418.753232074358 4817.57386926577
210 418.840051747072 4817.36522160522
211 418.792429940946 4817.09721641856
212 418.793236506179 4816.889385034
213 418.805487591139 4816.79904416796
214 418.816372687832 4816.74959546928
215 420.749420026573 4816.78319815301
216 420.737756138819 4816.85009121933
217 420.688140852551 4816.6468544597
218 420.461846495373 4816.68340326097
219 420.238035025798 4816.75869531042
220 420.294054581198 4816.69605190746
221 420.529873999298 4816.55553038116
223 421.308413583553 4817.59480975307
224 421.425101347003 4817.5624560335
225 421.392053832701 4817.46720725009
226 421.283218646112 4817.30020246
227 421.249951990989 4817.30392401583
228 417.331176158246 4812.49427637743
229 417.401898801883 4812.6137031859
230 417.496560636638 4812.62687199829
231 417.640028974217 4812.73430327336
232 417.391680047504 4812.61171804727
233 417.341184296981 4812.5977865476
234 416.284539180808 4812.70358095953
235 416.393769181377 4812.67789905882
236 416.5490273335 4812.66453341287
237 416.450208084944 4812.6033337883
238 416.413725493461 4812.63000009413
239 408.593960531706 4804.62062351681
240 408.346170339622 4804.66941207613
241 408.161276518585 4804.48220290384
242 408.249950999277 4804.65283492332
243 408.178747933514 4804.80797832725
244 408.122091594495 4804.9603699164
245 408.022708293085 4805.11567650728
246 407.84654282706 4805.15240115186
247 408.099452435896 4805.12418442238
248 408.261789818084 4805.1367506072
249 408.338104329815 4804.92266742274
250 408.373252729327 4804.70714424265
251 408.402320648669 4804.77184143594
252 408.733522725695 4806.00398411072
253 408.654454953814 4805.83488241421
254 408.712322398663 4805.69391982399
255 408.916528843181 4805.63517902526
256 409.041922370663 4805.53385226564
257 409.139457923011 4805.31827091922
258 409.216885636471 4805.19115685605
259 409.40636622512 4805.14429254271
260 409.360809461992 4805.34695328823
261 409.224010265859 4805.59460495085
262 409.270630596683 4805.79102957319
263 409.030311250688 4805.70006945545
264 408.786551324406 4805.66670236767
265 408.650636855658 4805.77417459376
266 408.663501487162 4806.04858454926
267 408.687468938017 4806.04814927008
268 400.694203016099 4812.02712859459
269 400.619676505334 4812.26883250336
270 400.696762165754 4812.48630690617
271 400.763916958397 4812.68360023127
272 400.855709425027 4812.9168556113
273 400.943480108271 4813.12462223443
275 400.924875562513 4812.14547977864
277 400.90071702629 4812.14250253957
278 400.840766786863 4812.13238726998
279 401.006031294149 4813.048055405
280 401.19928833262 4812.91847303923
281 401.415260143584 4812.80900322376
282 401.470669892488 4812.70277541386
283 401.251187272688 4812.60612557695
284 401.170137760116 4812.45912984691
285 401.044983923045 4812.26257325616
287 420.067150112853 4781.3533798281
288 420.164206987137 4781.45097990517
289 420.226636105606 4781.59707977291
290 420.236043536971 4781.59530344942
291 420.340569060626 4781.6024088914
292 420.161543451906 4781.70191426201
293 420.146353422987 4781.64033859981
